ProlificID,SyntheticPersonID,AttnCheck,Q1,Q2,Q3,Q4,Q5,Q6,Q7,Q8,Condition
P000103,14018,,Extremely harmful,Very harmful,Moderately harmful,Slightly harmful,Moderately harmful,Very harmful,Extremely harmful,Extremely harmful,Health
P000103,12705,,Extremely harmful,Very harmful,Extremely harmful,Extremely harmful,Slightly harmful,Moderately harmful,Extremely harmful,Extremely harmful,Health
P000103,19409,,Extremely harmful,Extremely harmful,Very harmful,Moderately harmful,Slightly harmful,Very harmful,Extremely harmful,Extremely harmful,Health
P000103,15949,Green,Very harmful,Moderately harmful,Extremely harmful,Extremely harmful,Slightly harmful,Extremely harmful,Very harmful,Extremely harmful,Health
P000103,17433,,Extremely harmful,Extremely harmful,Very harmful,Moderately harmful,Slightly harmful,Moderately harmful,Very harmful,Extremely harmful,Health
P000103,2777,,Extremely harmful,Extremely harmful,Very harmful,Moderately harmful,Slightly harmful,Very harmful,Extremely harmful,Extremely harmful,Health
P000103,5881,,Extremely harmful,Very harmful,Extremely harmful,Moderately harmful,Slightly harmful,Moderately harmful,Moderately harmful,Extremely harmful,Health
P000103,10803,,Extremely harmful,Very harmful,Very harmful,Slightly harmful,Slightly harmful,Very harmful,Extremely harmful,Extremely harmful,Health
P000103,18631,,Very harmful,Extremely harmful,Very harmful,Moderately harmful,Slightly harmful,Very harmful,Extremely harmful,Extremely harmful,Health
P000103,2337,,Extremely harmful,Very harmful,Very harmful,Slightly harmful,Moderately harmful,Moderately harmful,Extremely harmful,Very harmful,Health
P000103,16610,,Extremely harmful,Extremely harmful,Very harmful,Moderately harmful,Slightly harmful,Very harmful,Very harmful,Extremely harmful,Health
P000103,4195,,Extremely harmful,Very harmful,Extremely harmful,Moderately harmful,Slightly harmful,Extremely harmful,Very harmful,Extremely harmful,Health
P000104,5827,,Moderately harmful,Very harmful,Slightly harmful,Very harmful,Not at all harmful,Slightly harmful,Moderately harmful,Extremely harmful,Sensitive
P000104,3376,,Very harmful,Very harmful,Moderately harmful,Moderately harmful,Not at all harmful,Slightly harmful,Moderately harmful,Extremely harmful,Sensitive
P000104,19582,,Moderately harmful,Moderately harmful,Moderately harmful,Moderately harmful,Not at all harmful,Slightly harmful,Moderately harmful,Extremely harmful,Sensitive
P000104,12301,,Moderately harmful,Moderately harmful,Moderately harmful,Slightly harmful,Not at all harmful,Slightly harmful,Very harmful,Extremely harmful,Sensitive
P000104,2548,,Slightly harmful,Moderately harmful,Moderately harmful,Very harmful,Not at all harmful,Slightly harmful,Very harmful,Extremely harmful,Sensitive
P000104,7338,,Moderately harmful,Moderately harmful,Moderately harmful,Moderately harmful,Not at all harmful,Slightly harmful,Very harmful,Extremely harmful,Sensitive
P000104,9252,,Moderately harmful,Moderately harmful,Moderately harmful,Very harmful,Not at all harmful,Slightly harmful,Very harmful,Extremely harmful,Sensitive
P000104,16404,,Moderately harmful,Moderately harmful,Slightly harmful,Moderately harmful,Not at all harmful,Slightly harmful,Moderately harmful,Extremely harmful,Sensitive
P000104,13678,,Moderately harmful,Moderately harmful,Moderately harmful,Moderately harmful,Not at all harmful,Slightly harmful,Very harmful,Extremely harmful,Sensitive
P000104,13522,I hope they address the economy and affordable housing,Moderately harmful,Moderately harmful,Moderately harmful,Very harmful,Not at all harmful,Slightly harmful,Very harmful,Extremely harmful,Sensitive
P000104,18680,,Moderately harmful,Moderately harmful,Moderately harmful,Very harmful,Not at all harmful,Slightly harmful,Very harmful,Extremely harmful,Sensitive
P000104,15178,,Slightly harmful,Slightly harmful,Slightly harmful,Slightly harmful,Not at all harmful,Slightly harmful,Very harmful,Extremely harmful,Sensitive
P000104,14430,,Slightly harmful,Slightly harmful,Slightly harmful,Slightly harmful,Not at all harmful,Slightly harmful,Moderately harmful,Very harmful,Sensitive
P000104,12052,,Slightly harmful,Slightly harmful,Slightly harmful,Slightly harmful,Not at all harmful,Slightly harmful,Moderately harmful,Very harmful,Sensitive
P000104,9995,,Moderately harmful,Moderately harmful,Moderately harmful,Moderately harmful,Not at all harmful,Slightly harmful,Extremely harmful,Extremely harmful,Sensitive
P000104,7166,,Very harmful,Very harmful,Very harmful,Very harmful,Not at all harmful,Slightly harmful,Very harmful,Extremely harmful,Sensitive
P000104,704,,Moderately harmful,Moderately harmful,Moderately harmful,Moderately harmful,Not at all harmful,Slightly harmful,Very harmful,Extremely harmful,Sensitive
P000104,4036,,Moderately harmful,Very harmful,Very harmful,Very harmful,Not at all harmful,Slightly harmful,Very harmful,Extremely harmful,Sensitive
P000104,384,,Moderately harmful,Moderately harmful,Moderately harmful,Moderately harmful,Not at all harmful,Slightly harmful,Very harmful,Extremely harmful,Sensitive
P000104,15194,green,Moderately harmful,Moderately harmful,Moderately harmful,Very harmful,Not at all harmful,Slightly harmful,Very harmful,Extremely harmful,Sensitive
P000104,2631,,Moderately harmful,Moderately harmful,Moderately harmful,Moderately harmful,Not at all harmful,Slightly harmful,Very harmful,Extremely harmful,Sensitive
P000104,10275,,Moderately harmful,Moderately harmful,Moderately harmful,Moderately harmful,Not at all harmful,Slightly harmful,Very harmful,Extremely harmful,Sensitive
P000104,19787,,Slightly harmful,Slightly harmful,Slightly harmful,Moderately harmful,Not at all harmful,Slightly harmful,Very harmful,Extremely harmful,Sensitive
P000104,14184,,Very harmful,Very harmful,Very harmful,Very harmful,Not at all harmful,Slightly harmful,Very harmful,Extremely harmful,Sensitive
P000104,19027,,Very harmful,Very harmful,Very harmful,Very harmful,Not at all harmful,Slightly harmful,Very harmful,Extremely harmful,Sensitive
P000104,2625,,Very harmful,Very harmful,Very harmful,Very harmful,Not at all harmful,Slightly harmful,Very harmful,Extremely harmful,Sensitive
P000104,1424,,Very harmful,Very harmful,Very harmful,Very harmful,Not at all harmful,Moderately harmful,Extremely harmful,Extremely harmful,Sensitive
P000104,11331,,Very harmful,Very harmful,Very harmful,Very harmful,Not at all harmful,Slightly harmful,Very harmful,Extremely harmful,Sensitive
P000105,5827,,Slightly harmful,Moderately harmful,Slightly harmful,Slightly harmful,Slightly harmful,Slightly harmful,Slightly harmful,Moderately harmful,Sensitive
P000105,3376,,Moderately harmful,Moderately harmful,Slightly harmful,Slightly harmful,Slightly harmful,Slightly harmful,Slightly harmful,Slightly harmful,Sensitive
P000105,19582,,Slightly harmful,Moderately harmful,Slightly harmful,Slightly harmful,Not at all harmful,Not at all harmful,Not at all harmful,Not at all harmful,Sensitive
P000105,12301,,Slightly harmful,Moderately harmful,Slightly harmful,Slightly harmful,Slightly harmful,Not at all harmful,Not at all harmful,Not at all harmful,Sensitive
P000105,2548,,Moderately harmful,Moderately harmful,Slightly harmful,Slightly harmful,Slightly harmful,Slightly harmful,Slightly harmful,Slightly harmful,Sensitive
P000105,7338,,Slightly harmful,Slightly harmful,Slightly harmful,Not at all harmful,Not at all harmful,Not at all harmful,Not at all harmful,Not at all harmful,Sensitive
P000105,9252,,Slightly harmful,Slightly harmful,Slightly harmful,Not at all harmful,Not at all harmful,Not at all harmful,Not at all harmful,Not at all harmful,Sensitive
P000105,16404,,Moderately harmful,Moderately harmful,Slightly harmful,Slightly harmful,Not at all harmful,Not at all harmful,Not at all harmful,Not at all harmful,Sensitive
P000105,13678,,Slightly harmful,Slightly harmful,Not at all harmful,Not at all harmful,Not at all harmful,Not at all harmful,Not at all harmful,Not at all harmful,Sensitive
P000105,13522,clean up the border,Slightly harmful,Slightly harmful,Slightly harmful,Not at all harmful,Not at all harmful,Not at all harmful,Not at all harmful,Not at all harmful,Sensitive
P000105,18680,,Slightly harmful,Slightly harmful,Slightly harmful,Not at all harmful,Not at all harmful,Not at all harmful,Not at all harmful,Not at all harmful,Sensitive
P000105,15178,,Slightly harmful,Slightly harmful,Slightly harmful,Not at all harmful,Not at all harmful,Not at all harmful,Not at all harmful,Not at all harmful,Sensitive
P000105,14430,,Slightly harmful,Slightly harmful,Slightly harmful,Not at all harmful,Not at all harmful,Not at all harmful,Not at all harmful,Not at all harmful,Sensitive
P000105,12052,,Moderately harmful,Moderately harmful,Moderately harmful,Slightly harmful,Not at all harmful,Not at all harmful,Not at all harmful,Not at all harmful,Sensitive
P000105,9995,,Slightly harmful,Slightly harmful,Slightly harmful,Not at all harmful,Not at all harmful,Not at all harmful,Not at all harmful,Not at all harmful,Sensitive
P000105,7166,,Slightly harmful,Slightly harmful,Slightly harmful,Not at all harmful,Not at all harmful,Not at all harmful,Not at all harmful,Not at all harmful,Sensitive
P000105,704,,Slightly harmful,Slightly harmful,Not at all harmful,Not at all harmful,Not at all harmful,Not at all harmful,Not at all harmful,Not at all harmful,Sensitive
P000105,4036,,Moderately harmful,Moderately harmful,Slightly harmful,Slightly harmful,Not at all harmful,Not at all harmful,Not at all harmful,Not at all harmful,Sensitive
P000105,384,,Slightly harmful,Slightly harmful,Slightly harmful,Not at all harmful,Not at all harmful,Not at all harmful,Not at all harmful,Not at all harmful,Sensitive
P000105,15194,green,Moderately harmful,Moderately harmful,Slightly harmful,Slightly harmful,Slightly harmful,Not at all harmful,Not at all harmful,Not at all harmful,Sensitive
P000105,2631,,Moderately harmful,Moderately harmful,Slightly harmful,Slightly harmful,Slightly harmful,Slightly harmful,Slightly harmful,Slightly harmful,Sensitive
P000105,10275,,Slightly harmful,Slightly harmful,Slightly harmful,Slightly harmful,Slightly harmful,Slightly harmful,Slightly harmful,Not at all harmful,Sensitive
P000105,19787,,Slightly harmful,Slightly harmful,Slightly harmful,Slightly harmful,Slightly harmful,Not at all harmful,Not at all harmful,Not at all harmful,Sensitive
P000105,14184,,Moderately harmful,Very harmful,Moderately harmful,Moderately harmful,Slightly harmful,Slightly harmful,Slightly harmful,Not at all harmful,Sensitive
P000105,19027,,Slightly harmful,Slightly harmful,Slightly harmful,Slightly harmful,Slightly harmful,Slightly harmful,Slightly harmful,Slightly harmful,Sensitive
P000105,2625,,Moderately harmful,Moderately harmful,Moderately harmful,Slightly harmful,Slightly harmful,Slightly harmful,Slightly harmful,Slightly harmful,Sensitive
P000105,1424,,Slightly harmful,Slightly harmful,Slightly harmful,Slightly harmful,Not at all harmful,Not at all harmful,Slightly harmful,Not at all harmful,Sensitive
P000105,11331,,Slightly harmful,Slightly harmful,Slightly harmful,Slightly harmful,Slightly harmful,Not at all harmful,Not at all harmful,Not at all harmful,Sensitive
P000106,12822,,Slightly harmful,Very harmful,Very harmful,Slightly harmful,Moderately harmful,Moderately harmful,Moderately harmful,Very harmful,Financial
P000106,5929,,Very harmful,Extremely harmful,Very harmful,Slightly harmful,Slightly harmful,Very harmful,Slightly harmful,Moderately harmful,Financial
P000106,6185,,Very harmful,Moderately harmful,Moderately harmful,Very harmful,Moderately harmful,Very harmful,Very harmful,Very harmful,Financial
P000106,8927,,Moderately harmful,Very harmful,Very harmful,Very harmful,Moderately harmful,Very harmful,Moderately harmful,Moderately harmful,Financial
P000106,3477,,Very harmful,Very harmful,Moderately harmful,Slightly harmful,Moderately harmful,Moderately harmful,Moderately harmful,Very harmful,Financial
P000106,1459,,Very harmful,Moderately harmful,Very harmful,Moderately harmful,Very harmful,Very harmful,Extremely harmful,Moderately harmful,Financial
P000106,5916,,Moderately harmful,Slightly harmful,Slightly harmful,Slightly harmful,Moderately harmful,Moderately harmful,Very harmful,Very harmful,Financial
P000106,17454,,Very harmful,Very harmful,Very harmful,Moderately harmful,Very harmful,Moderately harmful,Very harmful,Very harmful,Financial
P000106,6569,,Very harmful,Very harmful,Moderately harmful,Moderately harmful,Very harmful,Moderately harmful,Very harmful,Very harmful,Financial
P000106,6432,make technology agriculture more powerful,Very harmful,Moderately harmful,Moderately harmful,Very harmful,Moderately harmful,Very harmful,Very harmful,Moderately harmful,Financial
P000106,1249,,Moderately harmful,Not at all harmful,Moderately harmful,Moderately harmful,Not at all harmful,Very harmful,Slightly harmful,Moderately harmful,Financial
P000106,1719,,Not at all harmful,Moderately harmful,Slightly harmful,Moderately harmful,Not at all harmful,Slightly harmful,Not at all harmful,Moderately harmful,Financial
P000106,16735,,Extremely harmful,Slightly harmful,Slightly harmful,Slightly harmful,Not at all harmful,Moderately harmful,Not at all harmful,Not at all harmful,Financial
P000106,7066,,Not at all harmful,Moderately harmful,Not at all harmful,Moderately harmful,Very harmful,Slightly harmful,Moderately harmful,Very harmful,Financial
P000106,15473,,Not at all harmful,Slightly harmful,Moderately harmful,Slightly harmful,Not at all harmful,Not at all harmful,Slightly harmful,Slightly harmful,Financial
P000106,5611,,Not at all harmful,Slightly harmful,Not at all harmful,Slightly harmful,Slightly harmful,Not at all harmful,Not at all harmful,Slightly harmful,Financial
P000106,19799,,Slightly harmful,Moderately harmful,Very harmful,Moderately harmful,Slightly harmful,Moderately harmful,Slightly harmful,Moderately harmful,Financial
P000106,14604,,Slightly harmful,Moderately harmful,Very harmful,Slightly harmful,Moderately harmful,Very harmful,Very harmful,Moderately harmful,Financial
P000106,2428,,Very harmful,Moderately harmful,Very harmful,Moderately harmful,Very harmful,Moderately harmful,Very harmful,Very harmful,Financial
P000106,14077,Green,Not at all harmful,Slightly harmful,Slightly harmful,Moderately harmful,Not at all harmful,Moderately harmful,Slightly harmful,Slightly harmful,Financial
